season,game_number,team_name,date,pull_period,pull_time,goal_for_time,goal_against_time,game_end_time,goal_for_timedelta,goal_against_timedelta,game_end_timedelta
20102011,314,NYR,2010-11-24,3,0 days 00:19:13.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:47.000000000
20102011,318,COL,2010-11-24,3,0 days 00:17:01.000000000,,,0 days 00:20:00.000000000,,,0 days 00:02:59.000000000
20102011,319,CHI,2010-11-24,3,0 days 00:18:46.500000000,,0 days 00:19:57.000000000,,,0 days 00:01:10.500000000,
20102011,320,COL,2010-11-25,3,0 days 00:19:42.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:17.500000000
20102011,322,N.J,2010-11-26,3,0 days 00:18:17.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:43.000000000
20102011,323,PHI,2010-11-26,3,0 days 00:19:55.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:05.000000000
20102011,324,OTT,2010-11-26,3,0 days 00:18:44.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:16.000000000
20102011,328,CBJ,2010-11-26,3,0 days 00:19:10.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:49.500000000
20102011,332,STL,2010-11-26,3,0 days 00:18:59.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:00.500000000
20102011,335,CGY,2010-11-27,3,0 days 00:18:07.000000000,,0 days 00:19:23.000000000,,,0 days 00:01:16.000000000,
20102011,339,STL,2010-11-27,3,0 days 00:18:31.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:29.000000000
20102011,343,EDM,2010-11-27,3,0 days 00:18:59.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:00.500000000
20102011,345,CAR,2010-11-28,3,0 days 00:19:04.000000000,0 days 00:19:57.000000000,,,0 days 00:00:53.000000000,,
20102011,347,CBJ,2010-11-28,3,0 days 00:18:07.500000000,0 days 00:18:29.000000000,,,0 days 00:00:21.500000000,,
20102011,347,CBJ,2010-11-28,3,0 days 00:18:45.000000000,,0 days 00:19:01.000000000,,,0 days 00:00:16.000000000,
20102011,350,OTT,2010-11-29,3,0 days 00:17:51.000000000,,0 days 00:18:05.000000000,,,0 days 00:00:14.000000000,
20102011,352,L.A,2010-11-29,3,0 days 00:18:48.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:12.000000000
20102011,353,T.B,2010-11-30,3,0 days 00:18:55.000000000,0 days 00:19:51.000000000,,,0 days 00:00:56.000000000,,
20102011,354,PHX,2010-11-30,3,0 days 00:18:45.000000000,,0 days 00:19:35.000000000,,,0 days 00:00:50.000000000,
20102011,355,STL,2010-11-30,3,0 days 00:19:26.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:34.000000000
20102011,356,ATL,2010-11-30,3,0 days 00:13:46.500000000,0 days 00:13:48.000000000,,,0 days 00:00:01.500000000,,
20102011,357,S.J,2010-11-30,3,0 days 00:17:44.000000000,,,0 days 00:20:00.000000000,,,0 days 00:02:16.000000000
20102011,359,PHI,2010-12-01,3,0 days 00:17:27.500000000,,0 days 00:18:12.000000000,,,0 days 00:00:44.500000000,
20102011,361,STL,2010-12-01,3,0 days 00:18:28.000000000,,0 days 00:19:25.000000000,,,0 days 00:00:57.000000000,
20102011,362,MIN,2010-12-01,3,0 days 00:18:20.500000000,0 days 00:18:54.000000000,,,0 days 00:00:33.500000000,,
20102011,362,MIN,2010-12-01,3,0 days 00:19:04.500000000,,0 days 00:19:30.000000000,,,0 days 00:00:25.500000000,
20102011,364,FLA,2010-12-01,3,0 days 00:17:55.000000000,0 days 00:18:53.000000000,,,0 days 00:00:58.000000000,,
20102011,364,FLA,2010-12-01,3,0 days 00:18:58.500000000,,0 days 00:19:29.000000000,,,0 days 00:00:30.500000000,
20102011,368,NYI,2010-12-02,3,0 days 00:19:16.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:44.000000000
20102011,369,ATL,2010-12-02,3,0 days 00:19:09.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:50.500000000
20102011,372,FLA,2010-12-02,3,0 days 00:18:46.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:14.000000000
20102011,373,NYI,2010-12-03,3,0 days 00:19:01.000000000,,0 days 00:19:57.000000000,,,0 days 00:00:56.000000000,
20102011,379,N.J,2010-12-04,3,0 days 00:18:37.000000000,0 days 00:19:16.000000000,,,0 days 00:00:39.000000000,,
20102011,379,N.J,2010-12-04,3,0 days 00:19:25.000000000,,0 days 00:19:58.000000000,,,0 days 00:00:33.000000000,
20102011,380,S.J,2010-12-04,3,0 days 00:18:24.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:35.500000000
20102011,381,TOR,2010-12-04,3,0 days 00:18:44.500000000,0 days 00:19:18.000000000,,,0 days 00:00:33.500000000,,
20102011,383,WSH,2010-12-04,3,0 days 00:18:27.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:33.000000000
20102011,385,COL,2010-12-04,3,0 days 00:17:06.500000000,0 days 00:17:49.000000000,,,0 days 00:00:42.500000000,,
20102011,385,COL,2010-12-04,3,0 days 00:18:26.000000000,0 days 00:18:54.000000000,,,0 days 00:00:28.000000000,,
20102011,385,COL,2010-12-04,3,0 days 00:19:06.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:53.500000000
20102011,386,CAR,2010-12-04,3,0 days 00:17:03.000000000,,0 days 00:17:10.000000000,,,0 days 00:00:07.000000000,
20102011,391,NYI,2010-12-05,3,0 days 00:18:54.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:06.000000000
20102011,392,NYR,2010-12-05,3,0 days 00:18:21.500000000,,0 days 00:19:59.000000000,,,0 days 00:01:37.500000000,
