season,game_number,team_name,date,pull_period,pull_time,goal_for_time,goal_against_time,goal_for_timedelta,goal_against_timedelta,game_end_timedelta
20052006,106,EDM,2005-10-20,3,0 days 00:18:43.000000000,,,,,0 days 00:01:17.000000000
20052006,1133,TOR,2006-04-06,3,0 days 00:18:49.000000000,0 days 00:19:47.000000000,,0 days 00:00:58.000000000,,
20052006,1099,OTT,2006-04-01,3,0 days 00:18:58.000000000,,,,,0 days 00:01:02.000000000
20052006,782,NSH,2006-02-01,3,0 days 00:19:07.000000000,,,,,0 days 00:00:53.000000000
20052006,297,BOS,2005-11-19,3,0 days 00:18:53.000000000,,,,,0 days 00:01:07.000000000
20052006,917,MTL,2006-03-07,3,0 days 00:19:27.000000000,,,,,0 days 00:00:33.000000000
20052006,444,NYI,2005-12-13,3,0 days 00:18:16.000000000,,,,,0 days 00:01:44.000000000
20052006,1021,CAR,2006-03-21,3,0 days 00:18:53.000000000,,,,,0 days 00:01:07.000000000
20052006,501,VAN,2005-12-21,3,0 days 00:18:32.000000000,0 days 00:19:07.000000000,,0 days 00:00:35.000000000,,
20052006,501,VAN,2005-12-21,3,0 days 00:19:13.000000000,,,,,0 days 00:00:47.000000000
20052006,151,CGY,2005-10-27,3,0 days 00:19:19.000000000,,,,,0 days 00:00:41.000000000
20052006,852,BOS,2006-02-11,3,0 days 00:19:18.000000000,,,,,0 days 00:00:42.000000000
20052006,916,CBJ,2006-03-07,3,0 days 00:18:34.000000000,,0 days 00:18:42.000000000,,0 days 00:00:08.000000000,
20052006,916,CBJ,2006-03-07,3,0 days 00:19:27.000000000,,,,,0 days 00:00:33.000000000
20052006,445,NYR,2005-12-13,3,0 days 00:19:30.000000000,,,,,0 days 00:00:30.000000000
20052006,1020,CBJ,2006-03-21,3,0 days 00:18:05.000000000,,0 days 00:19:06.000000000,,0 days 00:01:01.000000000,
20052006,500,CGY,2005-12-21,3,0 days 00:18:31.000000000,,0 days 00:18:59.000000000,,0 days 00:00:28.000000000,
20052006,279,CBJ,2005-11-16,3,0 days 00:17:56.000000000,,,,,0 days 00:02:04.000000000
20052006,629,L.A,2006-01-09,3,0 days 00:16:03.000000000,,,,,0 days 00:03:57.000000000
20052006,296,CAR,2005-11-19,3,0 days 00:18:16.000000000,0 days 00:18:34.000000000,,0 days 00:00:18.000000000,,
20052006,296,CAR,2005-11-19,3,0 days 00:19:01.000000000,,,,,0 days 00:00:59.000000000
20052006,107,PHX,2005-10-20,3,0 days 00:18:40.000000000,,,,,0 days 00:01:20.000000000
20052006,557,L.A,2005-12-29,3,0 days 00:18:36.000000000,0 days 00:18:49.000000000,,0 days 00:00:13.000000000,,
20052006,384,MIN,2005-12-01,3,0 days 00:19:31.000000000,,,,,0 days 00:00:29.000000000
20052006,691,COL,2006-01-19,3,0 days 00:18:35.000000000,,,,,0 days 00:01:25.000000000
20052006,957,CAR,2006-03-10,3,0 days 00:18:40.000000000,0 days 00:19:19.000000000,,0 days 00:00:39.000000000,,
20052006,957,CAR,2006-03-10,3,0 days 00:19:22.000000000,,0 days 00:19:48.000000000,,0 days 00:00:26.000000000,
20052006,1061,PIT,2006-03-26,3,0 days 00:19:25.000000000,,,,,0 days 00:00:35.000000000
20052006,1124,L.A,2006-04-04,3,0 days 00:18:48.000000000,,0 days 00:19:49.000000000,,0 days 00:01:01.000000000,
20052006,238,NYI,2005-11-10,3,0 days 00:19:43.000000000,,,,,0 days 00:00:17.000000000
20052006,668,PIT,2006-01-15,3,0 days 00:19:18.000000000,,,,,0 days 00:00:42.000000000
20052006,687,NYI,2006-01-19,3,0 days 00:19:19.000000000,,,,,0 days 00:00:41.000000000
20052006,453,BUF,2005-12-14,3,0 days 00:19:24.000000000,,,,,0 days 00:00:36.000000000
20052006,146,PHI,2005-10-27,3,0 days 00:18:59.000000000,0 days 00:19:10.000000000,,0 days 00:00:11.000000000,,
20052006,1173,BOS,2006-04-11,3,0 days 00:18:53.000000000,0 days 00:19:42.000000000,,0 days 00:00:49.000000000,,
20052006,516,PIT,2005-12-23,3,0 days 00:19:01.000000000,,,,,0 days 00:00:59.000000000
20052006,280,DET,2005-11-16,3,0 days 00:19:47.000000000,,,,,0 days 00:00:13.000000000
20052006,65,L.A,2005-10-13,3,0 days 00:18:06.000000000,,0 days 00:19:12.000000000,,0 days 00:01:06.000000000,
20052006,65,L.A,2005-10-13,3,0 days 00:19:26.000000000,,0 days 00:19:39.000000000,,0 days 00:00:13.000000000,
20052006,1108,MIN,2006-04-02,3,0 days 00:19:18.000000000,,,,,0 days 00:00:42.000000000
20052006,428,FLA,2005-12-10,3,0 days 00:19:37.000000000,,,,,0 days 00:00:23.000000000
20052006,701,PIT,2006-01-21,3,0 days 00:18:52.000000000,,,,,0 days 00:01:08.000000000
20052006,351,STL,2005-11-26,3,0 days 00:19:00.000000000,,,,,0 days 00:01:00.000000000
20052006,644,CGY,2006-01-12,3,0 days 00:19:01.000000000,,,,,0 days 00:00:59.000000000
20052006,214,DET,2005-11-05,3,0 days 00:18:46.000000000,,0 days 00:19:47.000000000,,0 days 00:01:01.000000000,
20052006,1221,NYI,2006-04-18,3,0 days 00:18:40.000000000,,0 days 00:19:07.000000000,,0 days 00:00:27.000000000,
20052006,1221,NYI,2006-04-18,3,0 days 00:19:19.000000000,,0 days 00:19:47.000000000,,0 days 00:00:28.000000000,
20052006,490,NYR,2005-12-20,3,0 days 00:19:11.000000000,,0 days 00:19:47.000000000,,0 days 00:00:36.000000000,
20052006,32,FLA,2005-10-08,3,0 days 00:17:59.000000000,0 days 00:19:08.000000000,,0 days 00:01:09.000000000,,
20052006,869,CGY,2006-02-28,3,0 days 00:18:58.000000000,,,,,0 days 00:01:02.000000000
20052006,306,COL,2005-11-19,3,0 days 00:18:59.000000000,,,,,0 days 00:01:01.000000000
20052006,756,BOS,2006-01-28,3,0 days 00:19:16.000000000,,,,,0 days 00:00:44.000000000
20052006,243,PHX,2005-11-10,3,0 days 00:19:14.000000000,0 days 00:19:26.000000000,,0 days 00:00:12.000000000,,
20052006,243,PHX,2005-11-10,3,0 days 00:19:56.000000000,,,,,0 days 00:00:04.000000000
20052006,1149,L.A,2006-04-08,3,0 days 00:18:38.000000000,,,,,0 days 00:01:22.000000000
20052006,193,TOR,2005-11-03,3,0 days 00:19:14.000000000,,,,,0 days 00:00:46.000000000
20052006,605,WSH,2006-01-06,3,0 days 00:19:24.000000000,,0 days 00:19:40.000000000,,0 days 00:00:16.000000000,
20052006,255,BOS,2005-11-12,3,0 days 00:18:51.000000000,,0 days 00:19:02.000000000,,0 days 00:00:11.000000000,
20052006,828,L.A,2006-02-08,3,0 days 00:15:20.000000000,0 days 00:15:37.000000000,,0 days 00:00:17.000000000,,
20052006,828,L.A,2006-02-08,3,0 days 00:18:07.000000000,,0 days 00:19:36.000000000,,0 days 00:01:29.000000000,
20052006,594,STL,2006-01-04,3,0 days 00:19:08.000000000,,,,,0 days 00:00:52.000000000
20052006,652,VAN,2006-01-13,3,0 days 00:17:50.000000000,,0 days 00:18:07.000000000,,0 days 00:00:17.000000000,
20052006,275,OTT,2005-11-15,3,0 days 00:18:57.000000000,,,,,0 days 00:01:03.000000000
20052006,760,NSH,2006-01-28,3,0 days 00:18:59.000000000,,,,,0 days 00:01:01.000000000
20052006,330,ANA,2005-11-23,3,0 days 00:17:38.000000000,,,,,0 days 00:02:22.000000000
20052006,449,CBJ,2005-12-13,3,0 days 00:19:00.000000000,,0 days 00:19:52.000000000,,0 days 00:00:52.000000000,
20052006,1186,CBJ,2006-04-13,3,0 days 00:17:33.000000000,,,,,0 days 00:02:27.000000000
20052006,1169,NYR,2006-04-11,3,0 days 00:19:08.000000000,,,,,0 days 00:00:52.000000000
20052006,1217,DAL,2006-04-17,3,0 days 00:19:36.000000000,,,,,0 days 00:00:24.000000000
20052006,222,NYR,2005-11-07,3,0 days 00:19:10.000000000,,,,,0 days 00:00:50.000000000
20052006,367,BOS,2005-11-29,3,0 days 00:19:28.000000000,,0 days 00:19:28.000000000,,0 days 00:00:00.000000000,
20052006,737,ANA,2006-01-25,3,0 days 00:18:03.000000000,,0 days 00:19:03.000000000,,0 days 00:01:00.000000000,
20052006,53,EDM,2005-10-11,3,0 days 00:17:58.000000000,,,,,0 days 00:02:02.000000000
20052006,664,MIN,2006-01-14,3,0 days 00:18:40.000000000,,0 days 00:19:11.000000000,,0 days 00:00:31.000000000,
20052006,371,N.J,2005-11-30,3,0 days 00:19:20.000000000,,,,,0 days 00:00:40.000000000
20052006,45,T.B,2005-10-10,3,0 days 00:17:39.000000000,,,,,0 days 00:02:21.000000000
20052006,1128,NYI,2006-04-05,3,0 days 00:19:41.000000000,,,,,0 days 00:00:19.000000000
20052006,799,NYR,2006-02-04,3,0 days 00:19:03.000000000,0 days 00:19:18.000000000,,0 days 00:00:15.000000000,,
20052006,633,DET,2006-01-10,3,0 days 00:18:21.000000000,,,,,0 days 00:01:39.000000000
20052006,12,CGY,2005-10-05,3,0 days 00:18:51.000000000,,0 days 00:19:56.000000000,,0 days 00:01:05.000000000,
20052006,849,N.J,2006-02-11,3,0 days 00:18:14.000000000,,,,,0 days 00:01:46.000000000
20052006,218,TOR,2005-11-06,3,0 days 00:19:30.000000000,,,,,0 days 00:00:30.000000000
20052006,1104,EDM,2006-04-01,3,0 days 00:15:39.000000000,,,,,0 days 00:04:21.000000000
20052006,998,ATL,2006-03-18,3,0 days 00:18:25.000000000,,,,,0 days 00:01:35.000000000
20052006,832,VAN,2006-02-08,3,0 days 00:18:58.000000000,,,,,0 days 00:01:02.000000000
20052006,977,CBJ,2006-03-15,3,0 days 00:19:28.000000000,,,,,0 days 00:00:32.000000000
20052006,2,NYI,2005-10-05,3,0 days 00:18:54.000000000,,0 days 00:19:25.000000000,,0 days 00:00:31.000000000,
20052006,424,CBJ,2005-12-09,3,0 days 00:18:41.000000000,,0 days 00:18:48.000000000,,0 days 00:00:07.000000000,
20052006,865,NYI,2006-02-28,3,0 days 00:19:49.000000000,,,,,0 days 00:00:11.000000000
20052006,1153,PHI,2006-04-08,3,0 days 00:19:50.000000000,,0 days 00:19:54.000000000,,0 days 00:00:04.000000000,
20052006,473,PIT,2005-12-17,3,0 days 00:18:58.000000000,,,,,0 days 00:01:02.000000000
20052006,259,STL,2005-11-12,3,0 days 00:18:23.000000000,,,,,0 days 00:01:37.000000000
20052006,520,DAL,2005-12-23,3,0 days 00:18:52.000000000,,,,,0 days 00:01:08.000000000
20052006,170,PHX,2005-10-29,3,0 days 00:18:51.000000000,,0 days 00:19:25.000000000,,0 days 00:00:34.000000000,
20052006,28,CAR,2005-10-08,3,0 days 00:18:20.000000000,0 days 00:18:59.000000000,,0 days 00:00:39.000000000,,
20052006,28,CAR,2005-10-08,3,0 days 00:19:13.000000000,,,,,0 days 00:00:47.000000000
20052006,577,NSH,2006-01-01,3,0 days 00:18:04.000000000,,,,,0 days 00:01:56.000000000
20052006,432,COL,2005-12-10,3,0 days 00:18:22.000000000,,,,,0 days 00:01:38.000000000
20052006,961,PHX,2006-03-12,3,0 days 00:17:53.000000000,,0 days 00:19:10.000000000,,0 days 00:01:17.000000000,
20052006,763,T.B,2006-01-29,3,0 days 00:19:01.000000000,,,,,0 days 00:00:59.000000000
20052006,333,L.A,2005-11-24,3,0 days 00:16:01.000000000,0 days 00:17:27.000000000,,0 days 00:01:26.000000000,,
20052006,333,L.A,2005-11-24,3,0 days 00:17:37.000000000,0 days 00:19:09.000000000,,0 days 00:01:32.000000000,,
20052006,333,L.A,2005-11-24,3,0 days 00:19:15.000000000,,,,,0 days 00:00:45.000000000
20052006,276,L.A,2005-11-15,3,0 days 00:18:29.000000000,,,,,0 days 00:01:31.000000000
20052006,1185,WSH,2006-04-13,3,0 days 00:18:50.000000000,,0 days 00:19:35.000000000,,0 days 00:00:45.000000000,
20052006,734,CAR,2006-01-25,3,0 days 00:18:33.000000000,0 days 00:18:56.000000000,,0 days 00:00:23.000000000,,
20052006,1214,STL,2006-04-16,3,0 days 00:19:00.000000000,,,,,0 days 00:01:00.000000000
20052006,671,NYR,2006-01-16,3,0 days 00:19:09.000000000,,,,,0 days 00:00:51.000000000
20052006,50,DET,2005-10-10,3,0 days 00:19:34.000000000,,0 days 00:19:58.000000000,,0 days 00:00:24.000000000,
20052006,558,NYI,2005-12-30,3,0 days 00:18:55.000000000,,,,,0 days 00:01:05.000000000
20052006,1078,PIT,2006-03-29,3,0 days 00:18:24.000000000,,0 days 00:18:49.000000000,,0 days 00:00:25.000000000,
20052006,722,EDM,2006-01-23,3,0 days 00:19:00.000000000,,,,,0 days 00:01:00.000000000
20052006,372,TOR,2005-11-30,3,0 days 00:18:57.000000000,,,,,0 days 00:01:03.000000000
20052006,1081,L.A,2006-03-29,3,0 days 00:18:55.000000000,,,,,0 days 00:01:05.000000000
20052006,958,CHI,2006-03-12,3,0 days 00:19:01.000000000,,,,,0 days 00:00:59.000000000
20052006,11,CHI,2005-10-05,3,0 days 00:18:12.000000000,,,,,0 days 00:01:48.000000000
20052006,519,DET,2005-12-23,3,0 days 00:18:39.000000000,0 days 00:19:21.000000000,,0 days 00:00:42.000000000,,
20052006,519,DET,2005-12-23,3,0 days 00:19:26.000000000,0 days 00:19:53.000000000,,0 days 00:00:27.000000000,,
20052006,1193,ANA,2006-04-13,3,0 days 00:19:34.000000000,,,,,0 days 00:00:26.000000000
20052006,1039,CGY,2006-03-24,3,0 days 00:18:59.000000000,,,,,0 days 00:01:01.000000000
20052006,427,MIN,2005-12-10,3,0 days 00:19:35.000000000,,,,,0 days 00:00:25.000000000
20052006,1,BOS,2005-10-05,3,0 days 00:19:48.000000000,,0 days 00:19:48.000000000,,0 days 00:00:00.000000000,
20052006,85,CBJ,2005-10-16,3,0 days 00:19:27.000000000,,,,,0 days 00:00:33.000000000
20052006,831,ANA,2006-02-08,3,0 days 00:19:09.000000000,,,,,0 days 00:00:51.000000000
20052006,562,CHI,2005-12-30,3,0 days 00:19:11.000000000,,,,,0 days 00:00:49.000000000
20052006,1107,NYI,2006-04-02,3,0 days 00:17:48.000000000,,0 days 00:18:00.000000000,,0 days 00:00:12.000000000,
20052006,759,ATL,2006-01-28,3,0 days 00:18:19.000000000,,0 days 00:19:09.000000000,,0 days 00:00:50.000000000,
20052006,309,BOS,2005-11-20,3,0 days 00:19:18.000000000,,,,,0 days 00:00:42.000000000
20052006,1015,DAL,2006-03-20,3,0 days 00:18:30.000000000,,,,,0 days 00:01:30.000000000
20052006,470,COL,2005-12-17,3,0 days 00:18:46.000000000,,,,,0 days 00:01:14.000000000
20052006,165,WSH,2005-12-01,3,0 days 00:19:06.000000000,,,,,0 days 00:00:54.000000000
20052006,535,S.J,2005-12-26,3,0 days 00:19:09.000000000,,,,,0 days 00:00:51.000000000
20052006,466,STL,2005-12-16,3,0 days 00:17:20.000000000,,0 days 00:18:23.000000000,,0 days 00:01:03.000000000,
20052006,870,DET,2006-02-28,3,0 days 00:17:03.000000000,,,,,0 days 00:02:57.000000000
20052006,1146,MIN,2006-04-07,3,0 days 00:19:39.000000000,,,,,0 days 00:00:21.000000000
20052006,173,OTT,2005-10-30,3,0 days 00:18:42.000000000,,,,,0 days 00:01:18.000000000
20052006,718,TOR,2006-01-23,3,0 days 00:19:31.000000000,,,,,0 days 00:00:29.000000000
20052006,431,EDM,2005-12-10,3,0 days 00:18:53.000000000,0 days 00:18:56.000000000,,0 days 00:00:03.000000000,,
20052006,574,EDM,2005-12-31,3,0 days 00:19:19.000000000,,,,,0 days 00:00:41.000000000
20052006,827,NYI,2006-02-08,3,0 days 00:18:03.000000000,,0 days 00:19:15.000000000,,0 days 00:01:12.000000000,
20052006,153,CBJ,2005-10-28,3,0 days 00:19:03.000000000,0 days 00:19:18.000000000,,0 days 00:00:15.000000000,,
20052006,1189,NYR,2006-04-13,3,0 days 00:19:25.000000000,,,,,0 days 00:00:35.000000000
20052006,446,CAR,2005-12-13,3,0 days 00:17:26.000000000,,,,,0 days 00:02:34.000000000
20052006,295,ANA,2005-11-18,3,0 days 00:19:22.000000000,,,,,0 days 00:00:38.000000000
20052006,780,OTT,2006-02-01,3,0 days 00:18:36.000000000,,,,,0 days 00:01:24.000000000
20052006,1131,COL,2006-04-05,3,0 days 00:19:47.000000000,,,,,0 days 00:00:13.000000000
20052006,942,NSH,2006-03-11,3,0 days 00:18:58.000000000,0 days 00:19:49.000000000,,0 days 00:00:51.000000000,,
20052006,1074,NSH,2006-03-28,3,0 days 00:19:06.000000000,,,,,0 days 00:00:54.000000000
20052006,738,WSH,2006-01-26,3,0 days 00:19:38.000000000,,,,,0 days 00:00:22.000000000
20052006,692,MTL,2006-01-19,3,0 days 00:19:44.000000000,,,,,0 days 00:00:16.000000000
20052006,368,PIT,2005-11-29,3,0 days 00:18:55.000000000,,,,,0 days 00:01:05.000000000
20052006,1218,COL,2006-04-17,3,0 days 00:19:28.000000000,,,,,0 days 00:00:32.000000000
20052006,1218,COL,2006-04-17,3,0 days 00:19:28.000000000,,0 days 00:19:59.000000000,,0 days 00:00:31.000000000,
20052006,542,BOS,2005-12-28,3,0 days 00:19:13.000000000,,0 days 00:19:27.000000000,,0 days 00:00:14.000000000,
20052006,1127,FLA,2006-04-05,3,0 days 00:18:14.000000000,,0 days 00:19:37.000000000,,0 days 00:01:23.000000000,
20052006,112,BOS,2005-10-22,3,0 days 00:17:16.000000000,,,,,0 days 00:02:44.000000000
20052006,391,TOR,2005-12-03,3,0 days 00:19:03.000000000,,,,,0 days 00:00:57.000000000
20052006,145,NYI,2005-10-27,3,0 days 00:19:00.000000000,,0 days 00:19:29.000000000,,0 days 00:00:29.000000000,
20052006,1170,PIT,2006-04-11,3,0 days 00:18:31.000000000,,,,,0 days 00:01:29.000000000
20052006,515,N.J,2005-12-23,3,0 days 00:18:49.000000000,,,,,0 days 00:01:11.000000000
20052006,846,EDM,2006-02-10,3,0 days 00:17:34.000000000,,0 days 00:18:04.000000000,,0 days 00:00:30.000000000,
20052006,903,S.J,2006-03-04,3,0 days 00:18:15.000000000,,,,,0 days 00:01:45.000000000
20052006,1035,S.J,2006-03-23,3,0 days 00:16:09.000000000,,,,,0 days 00:03:51.000000000
20052006,283,S.J,2005-11-16,3,0 days 00:18:48.000000000,,,,,0 days 00:01:12.000000000
20052006,779,PIT,2006-02-01,3,0 days 00:18:35.000000000,,,,,0 days 00:01:25.000000000
20052006,329,MIN,2005-11-23,3,0 days 00:19:25.000000000,,,,,0 days 00:00:35.000000000
20052006,796,ATL,2006-02-03,3,0 days 00:18:36.000000000,,0 days 00:18:45.000000000,,0 days 00:00:09.000000000,
20052006,796,ATL,2006-02-03,3,0 days 00:19:06.000000000,,0 days 00:19:53.000000000,,0 days 00:00:47.000000000,
20052006,89,CGY,2005-10-17,3,0 days 00:19:11.000000000,,0 days 00:19:24.000000000,,0 days 00:00:13.000000000,
20052006,217,S.J,2005-11-05,3,0 days 00:19:03.000000000,,0 days 00:19:55.000000000,,0 days 00:00:52.000000000,
20052006,702,COL,2006-01-21,3,0 days 00:17:55.000000000,,,,,0 days 00:02:05.000000000
20052006,352,NSH,2005-11-26,3,0 days 00:18:11.000000000,,,,,0 days 00:01:49.000000000
20052006,1019,N.J,2006-03-21,3,0 days 00:18:43.000000000,,,,,0 days 00:01:17.000000000
20052006,885,STL,2006-03-02,3,0 days 00:19:18.000000000,,0 days 00:19:54.000000000,,0 days 00:00:36.000000000,
20052006,539,CGY,2005-12-27,3,0 days 00:18:55.000000000,,,,,0 days 00:01:05.000000000
20052006,240,T.B,2005-11-10,3,0 days 00:18:40.000000000,,0 days 00:19:24.000000000,,0 days 00:00:44.000000000,
20052006,610,TOR,2006-01-06,3,0 days 00:19:30.000000000,,,,,0 days 00:00:30.000000000
20052006,305,EDM,2005-11-19,3,0 days 00:19:21.000000000,,,,,0 days 00:00:39.000000000
20052006,939,ATL,2006-03-10,3,0 days 00:18:31.000000000,,,,,0 days 00:01:29.000000000
20052006,893,CBJ,2006-03-04,3,0 days 00:18:57.000000000,,,,,0 days 00:01:03.000000000
20052006,190,FLA,2005-11-03,3,0 days 00:18:41.000000000,,0 days 00:19:27.000000000,,0 days 00:00:46.000000000,
20052006,606,NYI,2006-01-06,3,0 days 00:19:08.000000000,,0 days 00:19:27.000000000,,0 days 00:00:19.000000000,
20052006,1058,CGY,2006-03-26,3,0 days 00:19:23.000000000,,,,,0 days 00:00:37.000000000
20052006,597,T.B,2006-01-05,3,0 days 00:18:26.000000000,,,,,0 days 00:01:34.000000000
20052006,70,EDM,2005-10-14,3,0 days 00:18:52.000000000,,,,,0 days 00:01:08.000000000
20052006,981,NYI,2006-03-16,3,0 days 00:18:53.000000000,,0 days 00:19:31.000000000,,0 days 00:00:38.000000000,
20052006,578,BOS,2006-01-02,3,0 days 00:19:16.000000000,,,,,0 days 00:00:44.000000000
20052006,201,BUF,2005-11-04,3,0 days 00:19:24.000000000,,,,,0 days 00:00:36.000000000
20052006,651,STL,2006-01-13,3,0 days 00:19:42.000000000,,,,,0 days 00:00:18.000000000
20052006,714,CHI,2006-01-22,3,0 days 00:17:57.000000000,0 days 00:19:38.000000000,,0 days 00:01:41.000000000,,
20052006,650,NSH,2006-01-13,3,0 days 00:18:50.000000000,0 days 00:18:51.000000000,,0 days 00:00:01.000000000,,
20052006,715,PIT,2006-01-23,3,0 days 00:19:03.000000000,,0 days 00:19:55.000000000,,0 days 00:00:52.000000000,
20052006,596,OTT,2006-01-05,3,0 days 00:19:09.000000000,,0 days 00:19:48.000000000,,0 days 00:00:39.000000000,
20052006,1059,CHI,2006-03-26,3,0 days 00:17:56.000000000,0 days 00:18:48.000000000,,0 days 00:00:52.000000000,,
20052006,980,WSH,2006-03-16,3,0 days 00:19:21.000000000,,,,,0 days 00:00:39.000000000
20052006,71,CBJ,2005-10-14,3,0 days 00:19:05.000000000,,,,,0 days 00:00:55.000000000
20052006,579,CHI,2006-01-02,3,0 days 00:18:38.000000000,,,,,0 days 00:01:22.000000000
20052006,607,PIT,2006-01-06,3,0 days 00:19:00.000000000,,0 days 00:19:15.000000000,,0 days 00:00:15.000000000,
20052006,938,WSH,2006-03-10,3,0 days 00:18:56.000000000,0 days 00:19:26.000000000,,0 days 00:00:30.000000000,,
20052006,892,MIN,2006-03-03,3,0 days 00:19:18.000000000,,0 days 00:19:34.000000000,,0 days 00:00:16.000000000,
20052006,484,S.J,2005-12-18,3,0 days 00:18:57.000000000,,,,,0 days 00:01:03.000000000
20052006,26,TOR,2005-10-08,3,0 days 00:19:17.000000000,,,,,0 days 00:00:43.000000000
20052006,241,STL,2005-11-10,3,0 days 00:17:17.000000000,,,,,0 days 00:02:43.000000000
20052006,1018,MTL,2006-03-21,3,0 days 00:17:15.000000000,,,,,0 days 00:02:45.000000000
20052006,884,CBJ,2006-03-02,3,0 days 00:19:09.000000000,,,,,0 days 00:00:51.000000000
20052006,538,DAL,2005-12-27,3,0 days 00:18:36.000000000,,0 days 00:19:15.000000000,,0 days 00:00:39.000000000,
20052006,168,CHI,2005-10-29,3,0 days 00:19:00.000000000,,0 days 00:19:32.000000000,,0 days 00:00:32.000000000,
20052006,646,STL,2006-01-12,3,0 days 00:18:31.000000000,,,,,0 days 00:01:29.000000000
20052006,216,VAN,2005-11-05,3,0 days 00:19:06.000000000,,,,,0 days 00:00:54.000000000
20052006,703,S.J,2006-01-21,3,0 days 00:19:10.000000000,0 days 00:19:31.000000000,,0 days 00:00:21.000000000,,
20052006,353,VAN,2005-11-26,3,0 days 00:19:07.000000000,,,,,0 days 00:00:53.000000000
20052006,979,TOR,2006-03-16,3,0 days 00:18:49.000000000,,0 days 00:19:01.000000000,,0 days 00:00:12.000000000,
20052006,979,TOR,2006-03-16,3,0 days 00:19:16.000000000,,,,,0 days 00:00:44.000000000
20052006,580,NYI,2006-01-02,3,0 days 00:18:56.000000000,,,,,0 days 00:01:04.000000000
20052006,996,TOR,2006-03-18,3,0 days 00:18:48.000000000,,0 days 00:19:23.000000000,,0 days 00:00:35.000000000,
20052006,282,ANA,2005-11-16,3,0 days 00:18:39.000000000,,0 days 00:18:39.000000000,,0 days 00:00:00.000000000,
20052006,778,PHX,2006-01-31,3,0 days 00:17:44.000000000,,0 days 00:18:33.000000000,,0 days 00:00:49.000000000,
20052006,328,COL,2005-11-23,3,0 days 00:18:45.000000000,,0 days 00:19:06.000000000,,0 days 00:00:21.000000000,
20052006,797,CGY,2006-02-03,3,0 days 00:18:57.000000000,,,,,0 days 00:01:03.000000000
20052006,144,TOR,2005-10-27,3,0 days 00:18:56.000000000,,,,,0 days 00:01:04.000000000
20052006,1171,CAR,2006-04-11,3,0 days 00:18:55.000000000,0 days 00:19:14.000000000,,0 days 00:00:19.000000000,,
20052006,514,CBJ,2005-12-23,3,0 days 00:19:10.000000000,,,,,0 days 00:00:50.000000000
20052006,847,VAN,2006-02-10,3,0 days 00:18:25.000000000,,,,,0 days 00:01:35.000000000
20052006,902,PHX,2006-03-04,3,0 days 00:17:45.000000000,,,,,0 days 00:02:15.000000000
20052006,810,S.J,2006-02-04,3,0 days 00:18:15.000000000,,0 days 00:19:27.000000000,,0 days 00:01:12.000000000,
20052006,543,ANA,2005-12-28,3,0 days 00:19:51.000000000,,,,,0 days 00:00:09.000000000
20052006,113,PHI,2005-10-22,3,0 days 00:19:24.000000000,,,,,0 days 00:00:36.000000000
20052006,739,PIT,2006-01-26,3,0 days 00:19:06.000000000,0 days 00:19:33.000000000,,0 days 00:00:27.000000000,,
20052006,386,OTT,2005-12-02,3,0 days 00:16:39.000000000,,,,,0 days 00:03:21.000000000
20052006,1219,CGY,2006-04-17,3,0 days 00:19:48.000000000,,,,,0 days 00:00:12.000000000
20052006,1130,NSH,2006-04-05,3,0 days 00:19:30.000000000,,,,,0 days 00:00:30.000000000
20052006,943,BOS,2006-03-11,3,0 days 00:18:53.000000000,,0 days 00:19:36.000000000,,0 days 00:00:43.000000000,
20052006,1075,BOS,2006-03-29,3,0 days 00:18:47.000000000,,,,,0 days 00:01:13.000000000
20052006,410,WSH,2005-12-07,3,0 days 00:18:57.000000000,,0 days 00:19:59.000000000,,0 days 00:01:02.000000000,
20052006,781,STL,2006-02-01,3,0 days 00:19:17.000000000,,,,,0 days 00:00:43.000000000
20052006,851,TOR,2006-02-11,3,0 days 00:19:05.000000000,,,,,0 days 00:00:55.000000000
20052006,1167,VAN,2006-04-10,3,0 days 00:17:50.000000000,,,,,0 days 00:02:10.000000000
20052006,152,PHI,2005-10-28,3,0 days 00:18:35.000000000,,0 days 00:18:51.000000000,,0 days 00:00:16.000000000,
20052006,447,DET,2005-12-13,3,0 days 00:19:11.000000000,,,,,0 days 00:00:49.000000000
20052006,914,BOS,2006-03-07,3,0 days 00:18:55.000000000,,,,,0 days 00:01:05.000000000
20052006,1055,PHX,2006-03-25,3,0 days 00:15:01.000000000,,,,,0 days 00:04:59.000000000
20052006,719,VAN,2006-01-23,3,0 days 00:17:06.000000000,,0 days 00:19:20.000000000,,0 days 00:02:14.000000000,
20052006,1002,CHI,2006-03-19,3,0 days 00:18:34.000000000,,,,,0 days 00:01:26.000000000
20052006,934,DAL,2006-03-09,3,0 days 00:19:30.000000000,,,,,0 days 00:00:30.000000000
20052006,871,BUF,2006-03-01,3,0 days 00:18:52.000000000,,0 days 00:19:24.000000000,,0 days 00:00:32.000000000,
20052006,488,CGY,2005-12-19,3,0 days 00:19:40.000000000,,,,,0 days 00:00:20.000000000
20052006,172,S.J,2005-10-29,3,0 days 00:18:52.000000000,0 days 00:19:37.000000000,,0 days 00:00:45.000000000,,
20052006,922,CGY,2006-03-07,3,0 days 00:19:31.000000000,,,,,0 days 00:00:29.000000000
