season,game_number,team_name,date,pull_period,pull_time,goal_for_time,goal_against_time,goal_for_timedelta,goal_against_timedelta,game_end_timedelta
20032004,405,TOR,2003-12-09,3,0 days 00:19:17.000000000,0 days 00:19:43.000000000,,0 days 00:00:26.000000000,,
20032004,1060,N.J,2004-03-13,3,0 days 00:18:41.000000000,,,,,0 days 00:01:19.000000000
20032004,540,CHI,2003-12-29,3,0 days 00:18:27.000000000,,,,,0 days 00:01:33.000000000
20032004,110,MIN,2003-10-25,3,0 days 00:19:25.000000000,,,,,0 days 00:00:35.000000000
20032004,48,VAN,2003-10-16,3,0 days 00:19:23.000000000,,,,,0 days 00:00:37.000000000
20032004,813,CAR,2004-02-04,3,0 days 00:19:20.000000000,,,,,0 days 00:00:40.000000000
20032004,385,BUF,2003-12-06,3,0 days 00:19:15.000000000,,,,,0 days 00:00:45.000000000
20032004,1076,CBJ,2004-03-14,3,0 days 00:19:35.000000000,,,,,0 days 00:00:25.000000000
20032004,805,CAR,2004-02-03,3,0 days 00:17:47.000000000,,,,,0 days 00:02:13.000000000
20032004,556,CBJ,2003-12-31,3,0 days 00:18:51.000000000,,,,,0 days 00:01:09.000000000
20032004,1099,COL,2004-03-18,3,0 days 00:18:33.000000000,,,,,0 days 00:01:27.000000000
20032004,278,TOR,2003-11-20,3,0 days 00:18:54.000000000,,,,,0 days 00:01:06.000000000
20032004,628,DAL,2004-01-10,3,0 days 00:17:34.000000000,,,,,0 days 00:02:26.000000000
20032004,297,VAN,2003-11-22,3,0 days 00:18:16.000000000,0 days 00:18:27.000000000,,0 days 00:00:11.000000000,,
20032004,297,VAN,2003-11-22,3,0 days 00:19:10.000000000,,0 days 00:19:22.000000000,,0 days 00:00:12.000000000,
20032004,917,PIT,2004-02-22,3,0 days 00:18:23.000000000,,0 days 00:19:46.000000000,,0 days 00:01:23.000000000,
20032004,852,VAN,2004-02-13,3,0 days 00:19:25.000000000,,,,,0 days 00:00:35.000000000
20032004,916,CGY,2004-02-22,3,0 days 00:19:34.000000000,,0 days 00:19:46.000000000,,0 days 00:00:12.000000000,
20032004,445,ANA,2003-12-14,3,0 days 00:19:07.000000000,,,,,0 days 00:00:53.000000000
20032004,500,ANA,2003-12-22,3,0 days 00:19:04.000000000,,,,,0 days 00:00:56.000000000
20032004,279,NYR,2003-11-20,3,0 days 00:18:28.000000000,,,,,0 days 00:01:32.000000000
20032004,629,ATL,2004-01-10,3,0 days 00:18:15.000000000,,0 days 00:19:55.000000000,,0 days 00:01:40.000000000,
20032004,296,CHI,2003-11-22,3,0 days 00:19:37.000000000,,,,,0 days 00:00:23.000000000
20032004,1077,OTT,2004-03-14,3,0 days 00:18:54.000000000,,,,,0 days 00:01:06.000000000
20032004,412,L.A,2003-12-10,3,0 days 00:18:55.000000000,0 days 00:19:55.000000000,,0 days 00:01:00.000000000,,
20032004,941,EDM,2004-02-25,3,0 days 00:18:33.000000000,,,,,0 days 00:01:27.000000000
20032004,804,NSH,2004-02-03,3,0 days 00:18:35.000000000,,0 days 00:19:46.000000000,,0 days 00:01:11.000000000,
20032004,107,ATL,2003-10-25,3,0 days 00:17:21.000000000,0 days 00:17:28.000000000,,0 days 00:00:07.000000000,,
20032004,107,ATL,2003-10-25,3,0 days 00:18:50.000000000,,,,,0 days 00:01:10.000000000
20032004,1132,OTT,2004-03-23,3,0 days 00:19:22.000000000,,,,,0 days 00:00:38.000000000
20032004,1098,BUF,2004-03-18,3,0 days 00:19:19.000000000,,0 days 00:19:49.000000000,,0 days 00:00:30.000000000,
20032004,557,CAR,2003-12-31,3,0 days 00:17:50.000000000,,,,,0 days 00:02:10.000000000
20032004,404,T.B,2003-12-09,3,0 days 00:18:36.000000000,,0 days 00:19:57.000000000,,0 days 00:01:21.000000000,
20032004,1061,DAL,2004-03-13,3,0 days 00:19:11.000000000,,0 days 00:19:43.000000000,,0 days 00:00:32.000000000,
20032004,541,ATL,2003-12-29,3,0 days 00:18:46.000000000,,,,,0 days 00:01:14.000000000
20032004,111,NSH,2003-10-25,3,0 days 00:19:29.000000000,,0 days 00:19:56.000000000,,0 days 00:00:27.000000000,
20032004,812,STL,2004-02-04,3,0 days 00:18:41.000000000,,,,,0 days 00:01:19.000000000
20032004,392,PIT,2003-12-06,3,0 days 00:19:35.000000000,,,,,0 days 00:00:25.000000000
20032004,668,ANA,2004-01-15,3,0 days 00:19:16.000000000,,,,,0 days 00:00:44.000000000
20032004,687,CAR,2004-01-18,3,0 days 00:17:37.000000000,,0 days 00:19:08.000000000,,0 days 00:01:31.000000000,
20032004,453,BUF,2003-12-16,3,0 days 00:19:48.000000000,,,,,0 days 00:00:12.000000000
20032004,900,PIT,2004-02-20,3,0 days 00:19:04.000000000,,,,,0 days 00:00:56.000000000
20032004,994,MTL,2004-03-03,3,0 days 00:19:20.000000000,,,,,0 days 00:00:40.000000000
20032004,65,COL,2003-10-18,3,0 days 00:18:47.000000000,,0 days 00:19:33.000000000,,0 days 00:00:46.000000000,
20032004,582,ANA,2004-01-03,3,0 days 00:18:58.000000000,,,,,0 days 00:01:02.000000000
20032004,428,MTL,2003-12-12,3,0 days 00:18:38.000000000,,,,,0 days 00:01:22.000000000
20032004,701,NYI,2004-01-20,3,0 days 00:19:25.000000000,,,,,0 days 00:00:35.000000000
20032004,351,DAL,2003-11-30,3,0 days 00:19:32.000000000,,,,,0 days 00:00:28.000000000
20032004,644,CHI,2004-01-12,3,0 days 00:18:26.000000000,,0 days 00:18:29.000000000,,0 days 00:00:03.000000000,
20032004,32,COL,2003-10-12,3,0 days 00:18:05.000000000,,,,,0 days 00:01:55.000000000
20032004,869,NYR,2004-02-16,3,0 days 00:18:49.000000000,,,,,0 days 00:01:11.000000000
20032004,886,PHX,2004-02-18,3,0 days 00:18:29.000000000,,0 days 00:19:03.000000000,,0 days 00:00:34.000000000,
20032004,185,VAN,2003-11-06,3,0 days 00:18:45.000000000,,,,,0 days 00:01:15.000000000
20032004,306,COL,2003-11-24,3,0 days 00:18:42.000000000,,,,,0 days 00:01:18.000000000
20032004,756,NYR,2004-01-28,3,0 days 00:18:56.000000000,,,,,0 days 00:01:04.000000000
20032004,613,NYR,2004-01-08,3,0 days 00:18:56.000000000,,,,,0 days 00:01:04.000000000
20032004,1149,FLA,2004-03-25,3,0 days 00:18:07.000000000,,,,,0 days 00:01:53.000000000
20032004,890,L.A,2004-02-18,3,0 days 00:19:19.000000000,,,,,0 days 00:00:41.000000000
20032004,605,WSH,2004-01-07,3,0 days 00:18:01.000000000,,0 days 00:19:36.000000000,,0 days 00:01:35.000000000,
20032004,73,FLA,2003-10-20,3,0 days 00:19:00.000000000,,0 days 00:19:08.000000000,,0 days 00:00:08.000000000,
20032004,828,MTL,2004-02-10,3,0 days 00:18:54.000000000,,,,,0 days 00:01:06.000000000
20032004,347,EDM,2003-11-30,3,0 days 00:19:17.000000000,,,,,0 days 00:00:43.000000000
20032004,202,DET,2003-11-08,3,0 days 00:19:20.000000000,,,,,0 days 00:00:40.000000000
20032004,330,WSH,2003-11-28,3,0 days 00:18:31.000000000,,,,,0 days 00:01:29.000000000
20032004,449,N.J,2003-12-16,3,0 days 00:18:49.000000000,,,,,0 days 00:01:11.000000000
20032004,1186,PIT,2004-03-30,3,0 days 00:19:30.000000000,,,,,0 days 00:00:30.000000000
20032004,388,OTT,2003-12-06,3,0 days 00:19:42.000000000,,0 days 00:19:42.000000000,,0 days 00:00:00.000000000,
20032004,672,ATL,2004-01-16,3,0 days 00:18:41.000000000,,,,,0 days 00:01:19.000000000
20032004,367,CHI,2003-12-03,3,0 days 00:18:19.000000000,,,,,0 days 00:01:41.000000000
20032004,53,WSH,2003-10-17,3,0 days 00:19:27.000000000,,,,,0 days 00:00:33.000000000
20032004,808,NYR,2004-02-04,3,0 days 00:19:00.000000000,,,,,0 days 00:01:00.000000000
20032004,721,L.A,2004-01-22,3,0 days 00:17:51.000000000,0 days 00:18:43.000000000,,0 days 00:00:52.000000000,,
20032004,721,L.A,2004-01-22,3,0 days 00:19:11.000000000,,,,,0 days 00:00:49.000000000
20032004,371,NYI,2003-12-04,3,0 days 00:18:47.000000000,,,,,0 days 00:01:13.000000000
20032004,45,CHI,2003-10-16,3,0 days 00:19:03.000000000,,,,,0 days 00:00:57.000000000
20032004,1128,VAN,2004-03-21,3,0 days 00:18:39.000000000,,,,,0 days 00:01:21.000000000
20032004,1082,TOR,2004-03-16,3,0 days 00:18:43.000000000,,,,,0 days 00:01:17.000000000
20032004,633,FLA,2004-01-10,3,0 days 00:19:20.000000000,,,,,0 days 00:00:40.000000000
20032004,326,BOS,2003-11-28,3,0 days 00:18:55.000000000,,,,,0 days 00:01:05.000000000
20032004,776,ANA,2004-01-30,3,0 days 00:18:54.000000000,0 days 00:19:14.000000000,,0 days 00:00:20.000000000,,
20032004,849,EDM,2004-02-13,3,0 days 00:17:03.000000000,,,,,0 days 00:02:57.000000000
20032004,218,VAN,2003-11-11,3,0 days 00:19:02.000000000,,,,,0 days 00:00:58.000000000
20032004,69,NSH,2003-10-19,3,0 days 00:17:38.000000000,,,,,0 days 00:02:22.000000000
20032004,86,STL,2003-10-22,3,0 days 00:19:47.000000000,,0 days 00:19:47.000000000,,0 days 00:00:00.000000000,
20032004,865,MIN,2004-02-15,3,0 days 00:19:25.000000000,,,,,0 days 00:00:35.000000000
20032004,166,OTT,2003-11-03,3,0 days 00:17:56.000000000,,,,,0 days 00:02:04.000000000
20032004,166,OTT,2003-11-03,3,0 days 00:17:56.000000000,,0 days 00:19:59.000000000,,0 days 00:02:03.000000000,
20032004,1153,ANA,2004-03-25,3,0 days 00:19:48.000000000,,,,,0 days 00:00:12.000000000
20032004,536,WSH,2003-12-29,3,0 days 00:19:30.000000000,,,,,0 days 00:00:30.000000000
20032004,1016,FLA,2004-03-06,3,0 days 00:18:18.000000000,,,,,0 days 00:01:42.000000000
20032004,189,PIT,2003-11-07,3,0 days 00:18:02.000000000,,0 days 00:19:56.000000000,,0 days 00:01:54.000000000,
20032004,473,CBJ,2003-12-19,3,0 days 00:19:19.000000000,,,,,0 days 00:00:41.000000000
20032004,1145,DAL,2004-03-24,3,0 days 00:18:56.000000000,0 days 00:19:06.000000000,,0 days 00:00:10.000000000,,
20032004,170,PIT,2003-11-04,3,0 days 00:19:01.000000000,,,,,0 days 00:00:59.000000000
20032004,873,NSH,2004-02-16,3,0 days 00:18:13.000000000,,,,,0 days 00:01:47.000000000
20032004,1000,WSH,2004-03-05,3,0 days 00:18:49.000000000,,,,,0 days 00:01:11.000000000
20032004,127,CGY,2003-10-28,3,0 days 00:19:02.000000000,,0 days 00:19:30.000000000,,0 days 00:00:28.000000000,
20032004,1112,ANA,2004-03-19,3,0 days 00:19:29.000000000,,,,,0 days 00:00:31.000000000
20032004,598,NYI,2004-01-06,3,0 days 00:18:40.000000000,,,,,0 days 00:01:20.000000000
20032004,1057,PHX,2004-03-12,3,0 days 00:19:24.000000000,,,,,0 days 00:00:36.000000000
20032004,299,PHX,2003-11-23,3,0 days 00:18:57.000000000,,,,,0 days 00:01:03.000000000
20032004,626,NYI,2004-01-10,3,0 days 00:19:12.000000000,,,,,0 days 00:00:48.000000000
20032004,364,ATL,2003-12-03,3,0 days 00:18:33.000000000,,0 days 00:18:58.000000000,,0 days 00:00:25.000000000,
20032004,364,ATL,2003-12-03,3,0 days 00:19:14.000000000,,,,,0 days 00:00:46.000000000
20032004,734,PIT,2004-01-24,3,0 days 00:18:04.000000000,,,,,0 days 00:01:56.000000000
20032004,50,STL,2003-10-16,3,0 days 00:18:14.000000000,,0 days 00:18:22.000000000,,0 days 00:00:08.000000000,
20032004,558,CGY,2003-12-31,3,0 days 00:18:47.000000000,,,,,0 days 00:01:13.000000000
20032004,108,CBJ,2003-10-25,3,0 days 00:19:09.000000000,,,,,0 days 00:00:51.000000000
20032004,1078,TOR,2004-03-15,3,0 days 00:18:52.000000000,0 days 00:19:22.000000000,,0 days 00:00:30.000000000,,
20032004,722,S.J,2004-01-22,3,0 days 00:18:44.000000000,,,,,0 days 00:01:16.000000000
20032004,372,T.B,2003-12-04,3,0 days 00:18:49.000000000,,0 days 00:19:27.000000000,,0 days 00:00:38.000000000,
20032004,1081,T.B,2004-03-16,3,0 days 00:18:27.000000000,,0 days 00:19:14.000000000,,0 days 00:00:47.000000000,
20032004,325,L.A,2003-11-27,3,0 days 00:16:22.000000000,0 days 00:16:35.000000000,,0 days 00:00:13.000000000,,
20032004,325,L.A,2003-11-27,3,0 days 00:19:05.000000000,,0 days 00:19:23.000000000,,0 days 00:00:18.000000000,
20032004,775,CGY,2004-01-30,3,0 days 00:18:45.000000000,,,,,0 days 00:01:15.000000000
20032004,630,TOR,2004-01-10,3,0 days 00:19:04.000000000,,,,,0 days 00:00:56.000000000
20032004,519,CGY,2003-12-26,3,0 days 00:19:51.000000000,,,,,0 days 00:00:09.000000000
20032004,1193,NYR,2004-03-31,3,0 days 00:19:00.000000000,,,,,0 days 00:01:00.000000000
20032004,1042,PHX,2004-03-10,3,0 days 00:18:43.000000000,,,,,0 days 00:01:17.000000000
20032004,974,STL,2004-02-29,3,0 days 00:19:15.000000000,,,,,0 days 00:00:45.000000000
20032004,85,DAL,2003-10-22,3,0 days 00:18:56.000000000,,0 days 00:19:37.000000000,,0 days 00:00:41.000000000,
20032004,562,PIT,2004-01-01,3,0 days 00:18:53.000000000,,,,,0 days 00:01:07.000000000
20032004,132,DET,2003-10-29,3,0 days 00:17:49.000000000,0 days 00:18:50.000000000,,0 days 00:01:01.000000000,,
20032004,132,DET,2003-10-29,3,0 days 00:19:19.000000000,,,,,0 days 00:00:41.000000000
20032004,889,CBJ,2004-02-18,3,0 days 00:19:22.000000000,,0 days 00:19:54.000000000,,0 days 00:00:32.000000000,
20032004,1015,ANA,2004-03-06,3,0 days 00:19:05.000000000,,,,,0 days 00:00:55.000000000
20032004,470,EDM,2003-12-18,3,0 days 00:19:06.000000000,0 days 00:19:58.000000000,,0 days 00:00:52.000000000,,
20032004,1150,N.J,2004-03-25,3,0 days 00:19:34.000000000,,,,,0 days 00:00:26.000000000
20032004,535,N.J,2003-12-29,3,0 days 00:18:34.000000000,,,,,0 days 00:01:26.000000000
20032004,1003,T.B,2004-03-05,3,0 days 00:18:36.000000000,0 days 00:19:50.000000000,,0 days 00:01:14.000000000,,
20032004,935,CBJ,2004-02-25,3,0 days 00:18:40.000000000,,,,,0 days 00:01:20.000000000
20032004,489,WSH,2003-12-21,3,0 days 00:18:14.000000000,0 days 00:18:45.000000000,,0 days 00:00:31.000000000,,
20032004,489,WSH,2003-12-21,3,0 days 00:18:59.000000000,,,,,0 days 00:01:01.000000000
20032004,1146,L.A,2004-03-24,3,0 days 00:19:04.000000000,,,,,0 days 00:00:56.000000000
20032004,962,BUF,2004-02-28,3,0 days 00:16:29.000000000,,,,,0 days 00:03:31.000000000
20032004,1054,ATL,2004-03-12,3,0 days 00:18:26.000000000,,0 days 00:19:25.000000000,,0 days 00:00:59.000000000,
20032004,124,NYR,2003-10-28,3,0 days 00:19:04.000000000,,,,,0 days 00:00:56.000000000
20032004,1111,NSH,2004-03-19,3,0 days 00:18:56.000000000,,,,,0 days 00:01:04.000000000
20032004,574,VAN,2004-01-02,3,0 days 00:17:19.000000000,,,,,0 days 00:02:41.000000000
20032004,827,PIT,2004-02-10,3,0 days 00:18:13.000000000,,0 days 00:19:19.000000000,,0 days 00:01:06.000000000,
20032004,850,ANA,2004-02-13,3,0 days 00:19:03.000000000,,,,,0 days 00:00:57.000000000
20032004,503,PHI,2003-12-23,3,0 days 00:19:09.000000000,,0 days 00:19:39.000000000,,0 days 00:00:30.000000000,
20032004,153,CAR,2003-11-01,3,0 days 00:19:41.000000000,,,,,0 days 00:00:19.000000000
20032004,1189,EDM,2004-03-30,3,0 days 00:19:19.000000000,,,,,0 days 00:00:41.000000000
20032004,915,CBJ,2004-02-21,3,0 days 00:18:19.000000000,0 days 00:18:32.000000000,,0 days 00:00:13.000000000,,
20032004,915,CBJ,2004-02-21,3,0 days 00:19:58.000000000,,,,,0 days 00:00:02.000000000
20032004,295,COL,2003-11-22,3,0 days 00:18:33.000000000,,,,,0 days 00:01:27.000000000
20032004,1131,L.A,2004-03-22,3,0 days 00:18:35.000000000,,,,,0 days 00:01:25.000000000
20032004,807,S.J,2004-02-03,3,0 days 00:17:35.000000000,,,,,0 days 00:02:25.000000000
20032004,738,EDM,2004-01-24,3,0 days 00:18:03.000000000,0 days 00:19:05.000000000,,0 days 00:01:02.000000000,,
20032004,738,EDM,2004-01-24,3,0 days 00:19:09.000000000,,,,,0 days 00:00:51.000000000
20032004,368,EDM,2003-12-03,3,0 days 00:18:44.000000000,,,,,0 days 00:01:16.000000000
20032004,811,FLA,2004-02-04,3,0 days 00:18:37.000000000,0 days 00:18:41.000000000,,0 days 00:00:04.000000000,,
20032004,1127,S.J,2004-03-21,3,0 days 00:17:07.000000000,,,,,0 days 00:02:53.000000000
20032004,112,EDM,2003-10-25,3,0 days 00:18:52.000000000,,,,,0 days 00:01:08.000000000
20032004,407,EDM,2003-12-09,3,0 days 00:18:09.000000000,0 days 00:19:32.000000000,,0 days 00:01:23.000000000,,
20032004,407,EDM,2003-12-09,3,0 days 00:19:37.000000000,,,,,0 days 00:00:23.000000000
20032004,1062,L.A,2004-03-13,3,0 days 00:17:13.000000000,,,,,0 days 00:02:47.000000000
20032004,684,CGY,2004-01-17,3,0 days 00:19:10.000000000,,,,,0 days 00:00:50.000000000
20032004,145,ATL,2003-10-31,3,0 days 00:19:16.000000000,,,,,0 days 00:00:44.000000000
20032004,515,CAR,2003-12-26,3,0 days 00:18:38.000000000,,0 days 00:19:26.000000000,,0 days 00:00:48.000000000,
20032004,1035,NSH,2004-03-09,3,0 days 00:18:52.000000000,,,,,0 days 00:01:08.000000000
20032004,779,NYR,2004-01-31,3,0 days 00:18:35.000000000,,0 days 00:19:46.000000000,,0 days 00:01:11.000000000,
20032004,329,CHI,2003-11-28,3,0 days 00:19:03.000000000,,,,,0 days 00:00:57.000000000
20032004,89,BOS,2003-10-23,3,0 days 00:18:28.000000000,,,,,0 days 00:01:32.000000000
20032004,978,COL,2004-03-01,3,0 days 00:18:05.000000000,,0 days 00:18:55.000000000,,0 days 00:00:50.000000000,
20032004,581,CBJ,2004-01-03,3,0 days 00:19:20.000000000,,,,,0 days 00:00:40.000000000
20032004,997,NYR,2004-03-04,3,0 days 00:19:04.000000000,0 days 00:19:18.000000000,,0 days 00:00:14.000000000,,
20032004,997,NYR,2004-03-04,3,0 days 00:19:22.000000000,,,,,0 days 00:00:38.000000000
20032004,66,PHX,2003-10-18,3,0 days 00:19:09.000000000,,,,,0 days 00:00:51.000000000
20032004,1222,N.J,2004-04-04,3,0 days 00:18:59.000000000,,,,,0 days 00:01:01.000000000
20032004,186,PHX,2003-11-06,3,0 days 00:19:27.000000000,,,,,0 days 00:00:33.000000000
20032004,885,PIT,2004-02-18,3,0 days 00:19:29.000000000,,,,,0 days 00:00:31.000000000
20032004,31,ANA,2003-10-12,3,0 days 00:19:02.000000000,,0 days 00:19:55.000000000,,0 days 00:00:53.000000000,
20032004,539,CBJ,2003-12-29,3,0 days 00:18:47.000000000,,,,,0 days 00:01:13.000000000
20032004,493,BOS,2003-12-22,3,0 days 00:18:52.000000000,,0 days 00:19:14.000000000,,0 days 00:00:22.000000000,
20032004,493,BOS,2003-12-22,3,0 days 00:19:20.000000000,,,,,0 days 00:00:40.000000000
20032004,240,PHX,2003-11-14,3,0 days 00:18:46.000000000,0 days 00:19:10.000000000,,0 days 00:00:24.000000000,,
20032004,610,PIT,2004-01-08,3,0 days 00:19:07.000000000,,0 days 00:19:28.000000000,,0 days 00:00:21.000000000,
20032004,305,PHX,2003-11-24,3,0 days 00:17:44.000000000,,0 days 00:18:36.000000000,,0 days 00:00:52.000000000,
20032004,755,CHI,2004-01-27,3,0 days 00:19:03.000000000,,,,,0 days 00:00:57.000000000
20032004,190,MTL,2003-11-07,3,0 days 00:18:58.000000000,,,,,0 days 00:01:02.000000000
20032004,485,DET,2003-12-20,3,0 days 00:18:44.000000000,,,,,0 days 00:01:16.000000000
20032004,27,S.J,2003-10-11,3,0 days 00:19:15.000000000,,,,,0 days 00:00:45.000000000
20032004,606,N.J,2004-01-07,3,0 days 00:18:48.000000000,,0 days 00:19:40.000000000,,0 days 00:00:52.000000000,
20032004,256,STL,2003-11-16,3,0 days 00:19:16.000000000,,,,,0 days 00:00:44.000000000
20032004,743,ATL,2004-01-25,3,0 days 00:19:04.000000000,,,,,0 days 00:00:56.000000000
20032004,313,WSH,2003-11-26,3,0 days 00:17:51.000000000,,,,,0 days 00:02:09.000000000
20032004,1058,ANA,2004-03-12,3,0 days 00:18:43.000000000,,0 days 00:19:14.000000000,,0 days 00:00:31.000000000,
20032004,651,PIT,2004-01-13,3,0 days 00:19:42.000000000,,,,,0 days 00:00:18.000000000
20032004,344,STL,2003-11-29,3,0 days 00:19:32.000000000,,,,,0 days 00:00:28.000000000
20032004,714,BOS,2004-01-22,3,0 days 00:18:40.000000000,,0 days 00:18:50.000000000,,0 days 00:00:10.000000000,
20032004,714,BOS,2004-01-22,3,0 days 00:19:00.000000000,0 days 00:19:54.000000000,,0 days 00:00:54.000000000,,
20032004,200,L.A,2003-11-08,3,0 days 00:18:57.000000000,0 days 00:19:38.000000000,,0 days 00:00:41.000000000,,
20032004,715,PIT,2004-01-22,3,0 days 00:17:37.000000000,0 days 00:17:38.000000000,,0 days 00:00:01.000000000,,
20032004,715,PIT,2004-01-22,3,0 days 00:19:50.000000000,,,,,0 days 00:00:10.000000000
20032004,596,VAN,2004-01-05,3,0 days 00:19:34.000000000,,,,,0 days 00:00:26.000000000
20032004,980,WSH,2004-03-02,3,0 days 00:19:27.000000000,,,,,0 days 00:00:33.000000000
20032004,579,WSH,2004-01-03,3,0 days 00:18:27.000000000,,0 days 00:18:39.000000000,,0 days 00:00:12.000000000,
20032004,579,WSH,2004-01-03,3,0 days 00:18:46.000000000,,0 days 00:18:58.000000000,,0 days 00:00:12.000000000,
20032004,129,PHI,2003-10-29,3,0 days 00:16:06.000000000,,,,,0 days 00:03:54.000000000
20032004,257,OTT,2003-11-17,3,0 days 00:19:11.000000000,,,,,0 days 00:00:49.000000000
20032004,312,L.A,2003-11-25,3,0 days 00:16:04.000000000,,0 days 00:16:17.000000000,,0 days 00:00:13.000000000,
20032004,892,N.J,2004-02-19,3,0 days 00:18:23.000000000,,,,,0 days 00:01:37.000000000
20032004,191,NSH,2003-11-07,3,0 days 00:18:54.000000000,,0 days 00:18:59.000000000,,0 days 00:00:05.000000000,
20032004,191,NSH,2003-11-07,3,0 days 00:19:21.000000000,0 days 00:19:32.000000000,,0 days 00:00:11.000000000,,
20032004,191,NSH,2003-11-07,3,0 days 00:19:58.000000000,,,,,0 days 00:00:02.000000000
20032004,26,NSH,2003-10-11,3,0 days 00:18:20.000000000,,,,,0 days 00:01:40.000000000
20032004,611,EDM,2004-01-08,3,0 days 00:18:52.000000000,,,,,0 days 00:01:08.000000000
20032004,754,PHX,2004-01-27,3,0 days 00:19:22.000000000,,,,,0 days 00:00:38.000000000
20032004,187,ATL,2003-11-07,3,0 days 00:18:52.000000000,,0 days 00:19:05.000000000,,0 days 00:00:13.000000000,
20032004,1018,L.A,2004-03-06,3,0 days 00:18:28.000000000,0 days 00:19:27.000000000,,0 days 00:00:59.000000000,,
20032004,1018,L.A,2004-03-06,3,0 days 00:19:40.000000000,,0 days 00:19:58.000000000,,0 days 00:00:18.000000000,
20032004,30,MIN,2003-10-12,3,0 days 00:18:58.000000000,,,,,0 days 00:01:02.000000000
20032004,538,T.B,2003-12-29,3,0 days 00:17:53.000000000,,,,,0 days 00:02:07.000000000
20032004,492,ANA,2003-12-21,3,0 days 00:19:33.000000000,,,,,0 days 00:00:27.000000000
20032004,168,DAL,2003-11-04,3,0 days 00:18:48.000000000,,0 days 00:19:54.000000000,,0 days 00:01:06.000000000,
20032004,216,ATL,2003-11-11,3,0 days 00:18:47.000000000,,0 days 00:19:00.000000000,,0 days 00:00:13.000000000,
20032004,353,PHI,2003-12-01,3,0 days 00:18:35.000000000,,0 days 00:18:44.000000000,,0 days 00:00:09.000000000,
20032004,979,NYR,2004-03-02,3,0 days 00:19:32.000000000,,,,,0 days 00:00:28.000000000
20032004,88,CBJ,2003-10-23,3,0 days 00:18:54.000000000,,,,,0 days 00:01:06.000000000
20032004,67,L.A,2003-10-18,3,0 days 00:19:40.000000000,,,,,0 days 00:00:20.000000000
20032004,282,FLA,2003-11-21,3,0 days 00:19:16.000000000,,0 days 00:19:41.000000000,,0 days 00:00:25.000000000,
20032004,328,MIN,2003-11-28,3,0 days 00:19:10.000000000,,,,,0 days 00:00:50.000000000
20032004,144,L.A,2003-10-30,3,0 days 00:18:12.000000000,,,,,0 days 00:01:48.000000000
20032004,902,T.B,2004-02-20,3,0 days 00:17:10.000000000,0 days 00:18:17.000000000,,0 days 00:01:07.000000000,,
20032004,902,T.B,2004-02-20,3,0 days 00:18:36.000000000,0 days 00:19:05.000000000,,0 days 00:00:29.000000000,,
20032004,451,T.B,2003-12-16,3,0 days 00:18:47.000000000,,0 days 00:18:53.000000000,,0 days 00:00:06.000000000,
20032004,685,VAN,2004-01-17,3,0 days 00:18:44.000000000,,,,,0 days 00:01:16.000000000
20032004,810,CBJ,2004-02-04,3,0 days 00:18:20.000000000,,,,,0 days 00:01:40.000000000
20032004,1126,DET,2004-03-21,3,0 days 00:19:12.000000000,,0 days 00:19:46.000000000,,0 days 00:00:34.000000000,
20032004,113,L.A,2003-10-25,3,0 days 00:18:08.000000000,,,,,0 days 00:01:52.000000000
20032004,406,CGY,2003-12-09,3,0 days 00:19:14.000000000,,,,,0 days 00:00:46.000000000
20032004,739,ANA,2004-01-24,3,0 days 00:18:58.000000000,,,,,0 days 00:01:02.000000000
20032004,1219,T.B,2004-04-03,3,0 days 00:18:46.000000000,,,,,0 days 00:01:14.000000000
20032004,105,DET,2003-10-25,3,0 days 00:19:01.000000000,,0 days 00:19:41.000000000,,0 days 00:00:40.000000000,
20032004,1130,CGY,2004-03-22,3,0 days 00:18:06.000000000,,0 days 00:18:39.000000000,,0 days 00:00:33.000000000,
20032004,1075,STL,2004-03-14,3,0 days 00:18:24.000000000,,0 days 00:18:44.000000000,,0 days 00:00:20.000000000,
20032004,781,FLA,2004-01-31,3,0 days 00:18:38.000000000,,0 days 00:19:00.000000000,,0 days 00:00:22.000000000,
20032004,781,FLA,2004-01-31,3,0 days 00:19:08.000000000,,,,,0 days 00:00:52.000000000
20032004,851,PHX,2004-02-13,3,0 days 00:17:48.000000000,,0 days 00:18:53.000000000,,0 days 00:01:05.000000000,
20032004,447,FLA,2003-12-15,3,0 days 00:18:10.000000000,,0 days 00:19:01.000000000,,0 days 00:00:51.000000000,
20032004,92,NSH,2003-10-23,3,0 days 00:17:27.000000000,,0 days 00:19:00.000000000,,0 days 00:01:33.000000000,
20032004,430,CHI,2003-12-12,3,0 days 00:18:52.000000000,,,,,0 days 00:01:08.000000000
20032004,125,NSH,2003-10-28,3,0 days 00:18:41.000000000,,,,,0 days 00:01:19.000000000
20032004,575,PIT,2004-01-03,3,0 days 00:17:55.000000000,,0 days 00:19:50.000000000,,0 days 00:01:55.000000000,
20032004,826,STL,2004-02-10,3,0 days 00:17:58.000000000,,,,,0 days 00:02:02.000000000
20032004,349,PHX,2003-11-30,3,0 days 00:18:49.000000000,0 days 00:18:52.000000000,,0 days 00:00:03.000000000,,
20032004,1002,ATL,2004-03-05,3,0 days 00:19:44.000000000,0 days 00:19:47.000000000,,0 days 00:00:03.000000000,,
20032004,934,WSH,2004-02-25,3,0 days 00:18:43.000000000,,,,,0 days 00:01:17.000000000
